Title,Price,URL,Shipping,Location,Condition,Listing Type
Canon Rf 85mm F1.2 L USM Ds International Model (No Warranty),"$2,699.95",https://www.ebay.com/itm/326107136471?itmmeta=01J06RYNZX7PM08T1GAAQFQ7XV&hash=item4bed8001d7:g:7bkAAOSweSNmLtrM&itmprp=enc%3AAQAJAAAAwPZiUra8RzLS%2BNZ7AP5sfrCbd87fLioeq6PVBBwI2JTsPlitToeGhyQvWNCVCvZ71kiVjqu%2FFryWGp7XQKeC1oDSU86U4gOJO2NJezzyfolMMFV2Gq55hBCD%2F3I4O3q%2Fxvo3y9bUtOXEgQyf7o6egrJw598kTZFHH1uJkBAUgq%2B%2FaT5NRIINfuDNJEhqEIGRrdizFYJIVFVR5VbNBslinWTUNqFDplMbBVr3npIaBhd0puWWFt2gtsiRUV7QqkY7Aw%3D%3D%7Ctkp%3ABk9SR6Dg-tiBZA,,,Brand New,
Canon RF 85mm f/1.2L USM Lens 3447C002 - Essential UV Filter Bundle,"$2,339.95",https://www.ebay.com/itm/294750210212?epid=6033196160&itmmeta=01J06RYNZXT9VD2FP6JGD0ZGQR&hash=item44a07b48a4:g:Y98AAOSwS-hh6b7c&itmprp=enc%3AAQAJAAAAwO8O9wyeW%2FaHolhFRqIHEyrcPIYTiXzXucPJLKe5GUCxDDU6jmUDaPA77nna7CKFG9j%2F8x%2Fqpj34aWR9gA7qFQP58Qomc9nf1WCi1TJW9HDQdgaSjhPkLjCOONDqwsOEpVEsbKd11UsjuhMynYVSb6gPw286YvtIMpNqmsvLsxBr3ByQjjEj7szPBuMb8tNBStTqzptRKuCz5gFCvpyZQ9pM7782HMP9XqNaNg8nZtKK%2B0Fkd9f7squBa4VuShH%2FBg%3D%3D%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2 L USM DS Standard Lens,"$2,900.00",https://www.ebay.com/itm/195945824129?epid=22035112968&itmmeta=01J06RYNZXQ92WYF0KGETTFTP0&hash=item2d9f47ff81:g:-MMAAOSwIo1krxPo&itmprp=enc%3AAQAJAAAA4ELE8%2B%2F3uFv0NqsncLao2dOh1dxGTLhWGZ82hVnvgOzzE%2FVwPM4xH7uAA74OZaLbVTUOCMetNlByfB2Zf7kYIvXE1iHFFBbR%2Bz553apDcTUnVVrdQLcLnxOlwLCXNIikjMOznaiI320eNIkA74jg1BrBbEuD5trIFkZM92AItxuyBlh19Bli8oaB%2B%2FHFjJcQalVhAKU6FlaQtxApY3o%2FoxfQcYKosAYU34go9nDGK07CqvafmrYCq4xRsvXkEmINfeekkWEpikKvJIbEjYhxtj1n8hbR6H9lnQKJB6oiLoOv%7Ctkp%3ABk9SR6Dg-tiBZA,+$20.05 shipping,,Open Box,
Canon RF 85mm f/1.2L USM Lens + Pro Flash + LED Light + Tripod - 64GB Kit,"$2,505.99",https://www.ebay.com/itm/386079174570?itmmeta=01J06RYNZXQ0X01KY8AVRHY0AQ&hash=item59e41cafaa:g:IvgAAOSwhbBk8LtX&itmprp=enc%3AAQAJAAAAwDeCjJ%2B0GBPO%2BrrHfuTPn3kmwDJLQRPVmzyHP5HcJVHuk08gQYkpOkQ%2FRZYpu7MRjW7%2B2B6c1cc0j%2B9MurfDBPdWsPJCswm%2BU4YbScNGMIoOI3jP0HVZUPZ0qqNS3rH9ldQpxiJB2QQYtLODmwyneaoFnfLQEnpTdHV9VR8GiHSrf4VJjUbTLhWfDeYwDrOEdElpzpse1ywtT1ZyVft22TbopxPgpHhnAVNC7wFjPx%2FVlUaW%2BG9zHSszvwjC%2F%2Bb0jA%3D%3D%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens +Pro Flash LED Light -128GB Accessory Bundle,"$2,499.99",https://www.ebay.com/itm/355010522024?itmmeta=01J06RYNZXE76S8GK1W4XJ8MCS&hash=item52a846aba8:g:FJIAAOSwxqRk8LvX&itmprp=enc%3AAQAJAAAAwDGUB38XKNt3q9d%2B77O%2FIMlOKQKcRPirPRJ4CjMTMoinJ6lCCIKa0IdvyBficONntrc1S5cIgw8c2Fuw65PHmVg906iH4L4I%2Bz%2BBU1vXVAYn9ItqWcSdTlALlZ7RXJtXjK0j2jNpCf1sWlP3i0OTEvtm%2BWv3ytEbyH9ceHMfnr4hOAEtgH%2B6ZTW%2BZDikBgGWDXLmdUThKzIN71KjPugwZSWPbQg3kR%2F%2BLQvqAeXa%2FTn9tVWjIHTp7plpiEDmeZSgtg%3D%3D%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,,Brand New,
Canon RF85mm F1.2 L USM DS [single focus lens RF mount],"$3,735.00",https://www.ebay.com/itm/334832003402?itmmeta=01J06RYNZX9KYZC69ZNSZEP73R&hash=item4df58ae94a:g:JkYAAOSwaOtkOP5D&itmprp=enc%3AAQAJAAAAwOhq2LqdBg5EllfBSgYjya8mVPC7ilee6FQzoT%2Bjq865LluTO1vbgEDNQQ%2BZsfylmuPsTirr3LsME3u6RN7%2FnKt%2F29jdThAkXbIR191K9ARE3Vddsu5vZqzurJM3aydsqpQC8z9oq%2FKdjoYDdEPGl5VWiL%2BVYqqHYMVkiKvbLrB5WQ1N8qzC%2BX36lSnQYrfcTyHzpKngusp8CI%2BPZTz5vtRDlS66OH64k4hUaEiaNwfjbujQDy%2FQ7w4rGcOfRaw3Qw%3D%3D%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,from Japan,Brand New,
CANON RF85mm F1.2L USM -Near Mint- `8061,"$2,353.40",https://www.ebay.com/itm/355770603491?itmmeta=01J06RYNZXP4MA83JDRVDDW70F&hash=item52d59497e3:g:j3wAAOSwGRpmYWGd&itmprp=enc%3AAQAJAAAAwP6mpV%2BFNdQS%2Bme9%2BYuoqw40khHer1byLk5eYsD6MjyGL67ganXnSc8CYXYLIdE4DdeSZRoHxT4rAcppGd8g7qDHREhKEx3Dd6Nbk0DKj8Yv%2FAAl8nb5w7xjHrC1kylwpWs1J5jlUQCWvG8gJx488%2Bl1bv1ZBmEmJvbFqeB5mjbVk9IZGykfUZFRmT%2BBsyz%2FcXrSoJ3fwaeQqUstH%2Fx6h1umtjvzc6VP4o345jTxz7IfMvxxFyamfxo9t%2B0116quUw%3D%3D%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,from Japan,Pre-Owned,
Canon RF 85mm f/2 Macro IS STM Lens 4234C002 + Filter Kit + Lens Pouch Bundle,$609.95,https://www.ebay.com/itm/294207377278?epid=24039715290&itmmeta=01J06RYNZX0GZE7HF9KNXG4A2A&hash=item4480204f7e:g:V1IAAOSwZNdgt8YD&itmprp=enc%3AAQAJAAAA4BqIT7WxGHeOVEUXAP3ln0rNihbmpyZlNPNYAIaLc7hjd%2FzGo8cI2dhFy1PTygbEf3zChUVRd%2FYoFG0W6%2Fga55SVug1QkiA4ktfwVkr1ILvH%2FUYiLQb%2FwXmO27LzmI5NDxda8d0j%2BDrgNlpj7QdumkMQhlAjaNmXci5hQIr7nZD1O17NZdWQ7T2sie%2FLooScxIepvELTQLsPDwLuQH9tuFs9i9w23nkugZI%2FqKJ6sIW13kpd%2FM6txfJdILixNG4xZ%2FbIM2aP2UcVvufzrKebjZOc7pTwp0HE045PNCLpc%2F4u%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm f/2 Macro IS STM Lens,$549.00,https://www.ebay.com/itm/133554412419?epid=24039715290&itmmeta=01J06RYNZX4MEZHMF13H0M4HWR&hash=item1f18769b83:g:CKkAAOSwj0RfkZ3L&itmprp=enc%3AAQAJAAAA4LMkQzmbqT8QEh1lmtrJxb1q9o5rxzWrCp9tjiBAiqXrzx5rgCERdq%2FeiGeQZphjtDBkBiASRFDaCOyRVGzUBf%2FqbH%2BVrBNqVPCx1XTaVRNcRxhCWl8STdeGogNfK6qXR79mT2wSFjnThE2DzACBPeLdAFtGtzwcwZc%2Fxh6qXpqMPo3lo1NbGV3PQjs2ndaZtJFN1NXcW28TRBeREDemDhdlx7Sh0M5zywcyW76YapjcHIHCdQ08iQ38TtT2PGq1KafSC09ZkaN82bfPT8ccud%2Fy28vcGohoUkukaE2Z7osi%7Ctkp%3ABk9SR6Dg-tiBZA,+$12.00 shipping,,Brand New,
Canon RF 85mm f/1.2 L USM DS,"$2,899.00",https://www.ebay.com/itm/404146307528?epid=22035112968&itmmeta=01J06RYNZXRYWVA7EWRCA4MJ4C&hash=item5e18ff41c8:g:eIMAAOSwPIlj4BKu&itmprp=enc%3AAQAJAAAA4E2--MjzvOoD5wT7LtmpXtn%2FoQemCykLiFC43UN29gZACFaWtYiBF5nD8XzeqdV3ShJv2E6nl8UMHhBnvtBmOzRWYjlt5TdP3BgY7RBOlMva%2B%2F2PQ1fxzesr83HTBbDgn8816wE5Mt2FbedNR9p2Ng7P%2FRsQxj8Gb7%2B6X%2BgxScr4NZ2dKu6w%2Faf7t%2BD7nA6qgFEjoPplw6LbNC42s9JyK46pRDkOj%2FT8%2Bnh2g2s4W8elubBOqMhtIGOIa9eOMr%2B1KSLY3ygZGarhihLjbOcvIdxVrQn2RkOMdNMnokpLbFn9%7Ctkp%3ABk9SR6Dg-tiBZA,+$7.00 shipping,,Brand New,
Canon RF 85mm L USM DS Lens +3PC FILTER + 64GB STORAGE BUNDLE KIT,"$2,884.99",https://www.ebay.com/itm/354345796440?itmmeta=01J06RYNZXQQ451VFC9T2Z90X5&hash=item5280a7c358:g:lXQAAOSwMiljUYmz&itmprp=enc%3AAQAJAAAA4JcgATmoZlJq8I0%2FArbejSHgBey%2Bm2bqnb%2Fu%2FU2E5VsZF0SpcRAxYRSCVkXpkG9eUDriq5sKo5aqt7FTBs%2FduD8czLiktaatESom1Bel5gbbmEUWQJBVgk8MM05roF2fv%2FwA2qwgfpQnhuYvwO3kzGjTC1qdrNPgfqgsqgqMmpaHQw8WdOXZpNLCMDTRXb2ifZAPHoym0n%2FPXfas0KL7XeblmpO5zd6OTRqnNktL8EyadZ4mTc9w6aZKHaIyMEdG6kJhX7NMmvCPVkJZDHTyrsCSzD%2FehkiN5bMD2aN8f1ST%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens- 3 Lens Kit + Tripod + Backpack - 32GB Kit,"$2,939.99",https://www.ebay.com/itm/354345797562?itmmeta=01J06RYNZX32Z7RY4Y1R714G9E&hash=item5280a7c7ba:g:k~sAAOSwRA1jUYni&itmprp=enc%3AAQAJAAAA4DbBpgXvf9xDi1YpmMGWqcEZbONL2nM4Y7TugidSZNLIVYUGCnogI1QG4RNP7S2hUjbD9eLtlrYI%2BbOKKrjQy7GAwG56v00KKdqvRYsiPnL42c6SlY8QPug6qeLkhNNLOPQcnS3bWHiddGcgFkbAXXE%2FcntRYZDJh97ONf791KvfYVW55ZhIUwFBAmdQmA%2FEzBEKQ3I514ayA5Jf6%2F1iEOndkI8QGgr2vI5u7X8k1y%2F5UvPuVxUk8SaNYu4Q6rsfuAUUViAq7p9snsBRol2e4lZtYie4vUgX8sm8s1tyerqy%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens - 3 Lens Kit + Tripod + Backpack - 128GB Kit,"$2,945.99",https://www.ebay.com/itm/354345785728?itmmeta=01J06RYNZX09A8K01GZB1KZ7GQ&hash=item5280a79980:g:Bo8AAOSwmdVjUYgm&itmprp=enc%3AAQAJAAAA4DpKhNTE5VPJe7MuAPeYfduQAOGg5ZoTZSpHZTqxDCxmbFVfXNUzcX1toSIBx7sVr1%2B5X3cadTHB4Wc--N097LflWanbdfNtgfC2XE04geeSo211uboEc8YqeQc%2F374n31N--M8J4uZ5wyTOjQdbybeucHZUJyLcxhNqlSohcjCQvPxPsfH4bJ%2FCnw0vO%2Bx8dqsCnB%2FHMjqtybcfjjYtHJFIWfAv31XYddqUP1zoSap9diItHFmqQlsVbwH6mpfEEtMJqQnw%2BAELdNpsUctgdg7oTKVp%2FihOH0sNaaMRX9nv%7Ctkp%3ABk9SR6Dg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens + Canon Speedlight  & More - 64GB Kit,"$2,960.99",https://www.ebay.com/itm/354345795381?itmmeta=01J06RYNZX5X7FWWFWY7Q296D2&hash=item5280a7bf35:g:ykEAAOSw1LJjUYmC&itmprp=enc%3AAQAJAAAA4MRqsLN1MFbriUJpOt%2BR%2B5TbV01fOm7LA3U5zpLsS%2F7J7zMgfnvpNFHaiDtdhcHjTGH9qQ%2BJsI7k2h2k340kFtsxdXAKD68JypBJdXRUirozdcO9bczHsQI%2BtHf7HTGn0KyqCSFEszP%2FeVSUVlmUEqha6t2V46%2FSxQBLS8WsQlFQGFPbsISHEn7t961e7DMspDqSFporA3dTA5BMW05m3qqBJfAD9XQls0xWpXiE0%2BFnEJfybSwnfnH01InrEHH7TIHAN6JPe0OlDLYPk%2BozO7FUMs8G3yh%2BL9cl0KY3PkeW%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
New CANON RF 85mm f/1.2L USM Lens,"$2,901.81",https://www.ebay.com/itm/124164912192?epid=6033196160&itmmeta=01J06RYNZXY79YGX0TMM1Q0X4N&hash=item1ce8ce3440:g:P1QAAOSwzLljVTSP&itmprp=enc%3AAQAJAAAAwLRkG8uZt8vKnwk1I15DEYbZ%2BGE9FZNNXCsX2AlYX49W90Gl0FAZ%2BAI48wOJeuqdxtx%2BogOHsRebdebWXC9N0K8BmwUuz3qwefHLxMc90ANeMdvwRpQdVklzsFKrNOu4LgYOqf3ctCfXwkpgUDqnJRy4ZU5GKa8uA8udIRHSlCIUY%2BUoxhLEIdA%2BkfBMirapnitrZANADB%2BGrzx7yI1pVADiQrB71VE24fzI%2FUaaW7%2Fe0m4YUpOFKLqjazYJTrsfBg%3D%3D%7Ctkp%3ABk9SR6Lg-tiBZA,+$79.00 shipping,from Japan,Brand New,
Canon RF 85mm L USM DS Lens + UV + FLD + CPL + Blower Brush + Lens Pen,"$2,875.99",https://www.ebay.com/itm/354345800332?itmmeta=01J06RYNZXJ76H7TFB0935FGTH&hash=item5280a7d28c:g:l74AAOSwyCJjUYpa&itmprp=enc%3AAQAJAAAA4AO0ytQYSxoWsI6k2MllpTxDdiAgPW5sXs0Ff8MhphRM19LUASZCZZua8hgW2bPOPCu01eu65r0YG3FiwVxqH%2B0uApFpceq3QmWRO8wGvOsnchDjYPre%2BdRe5rGf0eLcRPr9vw1rEiF3zS387F4odGLqbKRk%2FnErd2gJs8uu5SRk5QnqgnOEGQ8irJIPoHJNUZo%2F2cRF%2Bc0IxLYFHW4wnbP%2BA6ioK4%2F%2B8oScFZRAmhOp0Qvh4%2B%2B0DcH%2FvCN8TSU%2Frua%2Bb5rjsmXvUraJ1NONPIdc%2BwUPqIdE7r5Ga3uUJnnE%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens + Canon Speedlight  - 64GB Accessory Kit,"$2,981.99",https://www.ebay.com/itm/394296835416?itmmeta=01J06RYNZY3XM1JYV3W51WMKMQ&hash=item5bcdec3d58:g:LSsAAOSw3PZjUYmb&itmprp=enc%3AAQAJAAAA4GZ1AM82Ujv8mPsHh%2BRAsdrmH300zZrNRctrdrwxtRWJiM9PpuPd9wMwLU5ZOE%2B37MTXe2oSWBt8EXwx82KHV4S%2F%2BrFgBgXrQyJCfVMpT1gj2nltyddCkjmVnVXRykduhEckQFP8mCLz8zJ2Q9YZQV%2BFcKTtE4AtbNw8rh%2FyQlQTN9%2BOkhvuGDutcqc%2FomfTvxq3VTwLwOHsu7VWEolFyZ9mZaYBxYSruD27ivYjdeJgE%2B3bI3kx5B1dAM6xkiZnLwkOLKX1hIJYarhOhcFps9FYOV6pAVPVZ%2BU5hFHrMuby%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF Lens RF85mm F1.2 L USM DS EMS w/ Tracking NEW,"$3,052.70",https://www.ebay.com/itm/234548348316?itmmeta=01J06RYNZY1ZH58JKSPSP67RX6&hash=item369c2bc59c:g:obAAAOSwD9JeMxTz&itmprp=enc%3AAQAJAAAAwChiInhc6lzeDByvedrZf%2BfbKWteLqTCp%2BDVgjPc%2FyhkkMnh7P9FW8En1q6SoI1K3tAmLpJLydmKrQRPMFneN1QAiI6r1rbN6EZp3V%2BQulrJqB9w1r5LtXOHh9bMea3Ruxex4%2BJD%2BrywCs4ZUEIoWElu%2FPzPSo9fwwww%2Fk%2Fv%2FmRs%2BnixYl0GmkIkB5UzxIcUxzN0hdW0AwnsLxuryTEJvRQlL7WuOTONhv4JXUB75qaiPW7LD6EEXZSl0z%2Bbpi0%2Few%3D%3D%7Ctkp%3ABk9SR6Lg-tiBZA,+$55.40 shipping,from Japan,Brand New,
Canon RF 85mm L USM DS Lens -3 Lens Kit + Slave Flash + Tripod - 64GB Kit,"$2,947.99",https://www.ebay.com/itm/354345782727?itmmeta=01J06RYNZYRM8RM1HGFMDS81NT&hash=item5280a78dc7:g:74gAAOSwQHVjUYdC&itmprp=enc%3AAQAJAAAAwNRhHIaXm%2F81rZ5MmRUzZQJmMmk55V24udBsdjITR0gSssgiH8CXyB3aZoeZ7XrevIzj0ZhCFWNx7EwYWt36hv5MgpYAMIjjIWYkyWemRkWfoq7V0XKukaL2nSDI4DuEpe7%2Fz4TVvEbRlEs9DcyjWX5bJo0SR0J09z8p2CsAi3wwnzuvie7xlq5%2BFb1JarkPBQgWTjrvN3d7ZreOy65%2Fk8OL2CyoJ1gXQ0A8YkvJ6jQaskWyhzy8vvJo3nJ2uzTx9g%3D%3D%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens - 3 Lens Kit + Tripod + Backpack - 64GB Kit,"$2,941.99",https://www.ebay.com/itm/354345784422?itmmeta=01J06RYNZYM5RKKAPCWPXEHGBX&hash=item5280a79466:g:ue0AAOSwmopjUYfB&itmprp=enc%3AAQAJAAAAwHwZFwmfkO7z5K61oiJxDDQC73%2B1zPQQAo72864mn3xxnruC62LYNuejzWou8YM64Wy1bbiRXRt8cvY8ITxCkCf0lZjT%2FGjks6DKR2cLlPNE28UCHXL9QUQKoTeMpOr6zgOGuoajOH3muH2HXm3WoYRm8YMFHzZAspygoggf8riW6IZkoD08PQ5Q5XK7z4cy7L%2F%2BHuuOIzFlyn7f44BxX3L50fkgE7VzqAjotp3z9LVrUFIi5vZ8QFmfxF9SUDzPVw%3D%3D%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens - 3 Lens Kit + Tripod + Backpack - 32GB Kit,"$2,944.99",https://www.ebay.com/itm/385183202668?itmmeta=01J06RYNZYSDA6YEZAHE5JG9NZ&hash=item59aeb53d6c:g:zfkAAOSwEuZjUYhA&itmprp=enc%3AAQAJAAAA4ChQ1CFK8Vc6K3%2Fo%2BdStxWvNlCZUacrhfUTQcHyZu%2FHaeC%2F1DbtILDzG%2F4yx2tGwZSWSSwfdGTTBbNDEXLLEX3DjOXqQXRgJ8PyAlVLvdZU9MFT79nWC7IKXw8b8EwHvfb2lvwstg2uTqTfm%2BIgzQUqFsU%2BU9ZN38v%2FSVEt4ApCFiRNgjarjwAkhaDbCpeXEswOFwvvjBFUuwLKwZLu4NhTQZ%2BmXJswSTHJVu3nLBll7dUeDm8zOJFC8lHK8n%2B%2B93dnsDyqLQPLxA0LqFTMAQp2vRb1dd%2FYwY3YaMEz%2FaEG4%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens - 3 Lens Kit + Tripod + Backpack - 64GB Kit,"$2,941.99",https://www.ebay.com/itm/385183211916?itmmeta=01J06RYNZYTGY4XN43TVQ5P57S&hash=item59aeb5618c:g:DfoAAOSwnv9jUYnJ&itmprp=enc%3AAQAJAAAAwN6qHFWtUrHs85PJ%2FmRkvCyFAmOhEhuCYzVpbb6HwxQOvFffiv1ZXEh3FIA%2B8qlepyxoHtgsdkHdvhc%2F5O5dcgtZOFlntcFhvQ0Un2Z31GVnouBkSyZaIplhC4v5nGh8iJu2Fcl4S6aYYlZBwixk8mO2zkNMLICVdTZh%2FbO15vkhhhlXP8F532uLGsFVTZ%2FymNSgqYaRUybRHXZe4XhiU0S%2FAeHqj6CgHWxuNpxpom2w9sjQXISnal9YMdF%2BPxwRJA%3D%3D%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens -3 Lens Kit + Slave Flash + Tripod - 64GB Kit,"$2,951.99",https://www.ebay.com/itm/385183204356?itmmeta=01J06RYNZY627TSM2NP2DRKPK4&hash=item59aeb54404:g:7zwAAOSwNTZjUYiR&itmprp=enc%3AAQAJAAAA4ANfrZAT32OMimmQjnHTrmzT45cqq--8UWM2UTmQS%2Fw5n%2FU4yGygUA4UrNcNiSbu%2FqKnU390lG4m6H%2Bb6YF0Vg%2F6A651GNa%2FR0QBPH%2FbXD%2FzzspiwlCCcWG1z8wuxFj1k%2FbgNDiWzLr64RhUM1PvjBoI8tD2Ar115uYIE6aqcDq9A7UcdUAoASlrKWhxmfJ0Eu8TIwzdK0q7Mpmp7MP7XWa7peln94wBxI3sSMi%2FtMMP04UlsbndWpBVQnrYfpmOL%2BhTqftSWFBcd%2BuCN8rNElyQgy7JAo6C8MJHxDnhdhW4%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
"Canon RF 85mm L USM DS Lens +MACRO, UV-CPL-FLD Filter +Monopad - 64GB Kit","$2,909.99",https://www.ebay.com/itm/354345785004?itmmeta=01J06RYNZY2T1FDWK4M04EMY0Y&hash=item5280a796ac:g:Fr4AAOSwHqpjUYfz&itmprp=enc%3AAQAJAAAA4INJWnZ9vLUoS77rtWHsm9juqBbsO1km1ZiCSZzuAtUtXP3hhT1rl%2BDXU%2FgWEoLY%2BrxFearMDJhvTrtKKpFqUXXucZaRCNcUmx1YjrqG1a0Ft%2BoU9X6Fs%2Bu%2Bom26D5mIF3epgrKzbVPhWUAw1WQKvVulKhHNFOyn5p%2FIfMJlcjult2JlTAqJEVGHvxX0wBqjBWgJct9MZWMauDIhc%2FM%2FDhX%2FsQyOjZZ%2BlkQ4qv%2BFxgkPIDd5VOqlnGyRH3chC%2FSBeojn2gRTJ%2BjMtdvzcGrTIGBT6RmjQjO1%2BPkh0L8ldM4Q%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens -3 Lens Kit + Slave Flash +Tripod - 128GB Kit,"$2,951.99",https://www.ebay.com/itm/394296823746?itmmeta=01J06RYNZYFM2JEGK8K56VPZWY&hash=item5bcdec0fc2:g:TNsAAOSwMkJjUYco&itmprp=enc%3AAQAJAAAA4I4cya0%2Fefhdx%2B0VBDaW6aWRDnT7XJbCgOmM337j35HdBHHsg4C1fzYZ9nRgs9H%2F6AQKGnAgBYX7QuXl%2BPPzItTu5yq1ddeh2koo1egrcpv2IH32JBbBmfe32DMSyUfasrTnwMn3YEc%2FmW3h83L98JXB2QBikyDwb1XWIL5D1jUOW6bj%2FVHhK%2BvWIR3psZFZhxM8jOTkiK9NNOCfdrNMCk3hPB5--er6R%2FAjb598kiRQdrxN2Zd1QA7RwipgLaItGyL7KlwWaJqBaR7zOQlZ3ShuCterhR1zxPneEf44t3X8%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens -3 Lens Kit + Slave Flash + Tripod - 32GB Kit,"$2,945.99",https://www.ebay.com/itm/385183203682?itmmeta=01J06RYNZY54WC0DRHX4NDYQ9V&hash=item59aeb54162:g:aksAAOSwB8djUYh0&itmprp=enc%3AAQAJAAAA4NhrnJIKqm4UVoG%2FNL%2BXc4h3O%2BGaFPm4eT69NbZDxiPV51CjMGlnlbn3hvP4qY2xpmWRXGNUAR%2BXegG6GQa2sipRI8T0JaNAukCgvEURkKo%2FVXAZWZLRqsU5tZXkbprtKqj7nJYWQ4MAYpOQbRG04dnu9pf103%2BqWJXgkKtt%2Bh5ochWX43Rx9KwY2It7M5i6QE7WG5%2FynjDDlEFtgM43V%2FMQNE2U7yFbNevTKO%2FrNj%2F1Syv4BocPiY210evJ3SVWLu%2BHIR6ogfvexgTo%2BAlBX1D6%2BOdb2WXqKRUbYLEgeXHT%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens + Flash + Color Filter Set -32GB Kit Kit,"$2,935.99",https://www.ebay.com/itm/394296834548?itmmeta=01J06RYNZYP7QWY4BD6Q2ZFRRF&hash=item5bcdec39f4:g:opcAAOSwBKpjUYlL&itmprp=enc%3AAQAJAAAAwA%2FEBwwCuMq97v%2FZY5FxCuUfxLVveR2%2FG2%2FQjowynj%2F%2BscfNhsQjV4IKtMfYo7IpFb%2BbxqjFP3DCUkqCmPuGhRWOMuFBwcobmRmaIJJh3YIIXhqxpMz6l6L3WFjfR4rdimiiDdE41eVs1nFYuaKPX%2FG5NMm3G%2BxCmkShwGBIZoULaaKhLFrqUxyP%2FWY9%2BULfylWf9FD5MS9Ew%2F934mzW%2BIRHnuiWPy8UmjwuCUWgMPrUy1X9ks9CVAjhC0%2F8IQ2xQw%3D%3D%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens - Video Kit + Slave Flash +Monopad - 64GB Kit,"$2,937.99",https://www.ebay.com/itm/394296826921?itmmeta=01J06RYNZY5CHE2KBSJWR59FYK&hash=item5bcdec1c29:g:2AkAAOSwo9FjUYeO&itmprp=enc%3AAQAJAAAA4P9ROkG74noD7j0BcylpaOq4YomBWP7W8ArjbgEZGRBHPtgvJDqwuTblQalpSjzAg1GaKzQ4SyJEO8CS7XqsbUE4Jo%2FtuiGkTj7WQmJlQKjZ3si4jllByXeM88ajSARQMjX3gEI36BeCA2A1PUA7zeMhWTwumjnAslGjt1UmNc7dsUHpa7di%2BKCu9MGlq%2Fr1YeZ0nybtM9K4DH5N6v%2Fo3ETPBiAQnkJ8dU30LhSoAtLhWpc0mFH5XtwCUTprPu4VdAzFox1nDvOLtnFEZ02zIDW8LoBxShuK8If2iI79anJE%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
Canon RF 85mm L USM DS Lens + Pro Flash + LED Light + Tripod - 128GB Kit,"$3,023.99",https://www.ebay.com/itm/385183196158?itmmeta=01J06RYNZYRJWDEZVK9PQKWXXA&hash=item59aeb523fe:g:chIAAOSwK~ZjUYdx&itmprp=enc%3AAQAJAAAAwBOq8z4jcSBVqZ9A1pxZ8hOFVbzHiy%2BjCTQ1YLpBNs3sQsbOW%2FUioy6hlWjJKp%2BI2UUBuiOjtJoMmOfZhekCDX9F6QxvCzn7saKHrJ4r1odXjKc7Auj0MstgAU9h3N418Cis2DHiH8lXDc0QeKAz3OYnOP2qcAw3UjHVwPGV50utmA6fOLmoIjVZUG1ZnmQDVYD3iUL2UNq%2Bd8oHcAINo2OfmNn6TeHzcYNAUeD7IShyoQCJeFN1Q6RmWHFPO8TQfw%3D%3D%7Ctkp%3ABk9SR6Lg-tiBZA,Free shipping,,Brand New,
